age,gender,topik_level,highest_degree,major_field,university_type,gpa,experience_years,num_projects,internships,certifications,has_portfolio,github_level,job_field,resume_length,cover_letter_score,tailored_resume,english_level,leadership_experience,military_status,pass_screening
27.0,Male,4.0,Bachelor,CS,Top10,4.11,3.9,,1.0,0.0,0.0,High,Software Dev,1.0,5.0,0.0,Medium,0.0,Exempt,1.0
23.0,Female,4.0,Bachelor,Business,SKY,2.96,3.1,4.0,1.0,1.0,1.0,Medium,Data Scientist,1.0,6.0,0.0,Low,,,1.0
29.0,Male,1.0,,Economics,Other,3.7,2.3,1.0,1.0,3.0,1.0,Medium,Data Scientist,,6.0,1.0,High,1.0,Complete,0.0
25.0,Male,2.0,Bachelor,Industrial Eng,Foreign,3.43,2.0,4.0,0.0,2.0,0.0,Low,Software Dev,1.0,4.0,1.0,Low,0.0,Complete,0.0
23.0,Female,4.0,Bachelor,Data Science,Other,3.87,1.4,3.0,1.0,0.0,1.0,Low,Data Analyst,2.0,6.0,1.0,Low,0.0,Exempt,0.0
28.0,Male,6.0,Bachelor,Business,Foreign,3.11,1.8,5.0,0.0,,1.0,Low,Data Analyst,1.0,7.0,0.0,Low,1.0,Exempt,1.0
26.0,Male,3.0,Master,Economics,Top10,,0.9,5.0,1.0,0.0,1.0,,Data Scientist,1.0,7.0,0.0,Medium,1.0,Complete,0.0
28.0,Female,2.0,Bachelor,Industrial Eng,Other,3.11,3.1,4.0,1.0,1.0,1.0,,Software Dev,1.0,6.0,0.0,High,1.0,Exempt,1.0
33.0,Female,4.0,Bachelor,Data Science,SKY,3.73,2.1,4.0,,3.0,1.0,Low,Software Dev,1.0,8.0,0.0,Low,0.0,Complete,1.0
29.0,Female,3.0,Bachelor,Business,Other,3.74,1.8,2.0,1.0,2.0,1.0,Low,Data Scientist,2.0,5.0,,Medium,0.0,Complete,0.0
31.0,Male,4.0,Bachelor,Economics,Top10,3.28,1.9,2.0,1.0,0.0,1.0,Low,PM,2.0,5.0,1.0,,1.0,Exempt,0.0
23.0,Male,0.0,Bachelor,Data Science,SKY,3.31,1.0,2.0,1.0,0.0,1.0,Low,Data Scientist,1.0,6.0,0.0,Medium,0.0,Exempt,0.0
25.0,Female,1.0,Master,Industrial Eng,SKY,2.81,4.6,2.0,0.0,1.0,0.0,Low,Software Dev,1.0,6.0,0.0,Low,0.0,Not Applicable,0.0
23.0,Male,4.0,Bachelor,Data Science,Other,3.04,2.4,5.0,0.0,1.0,1.0,Medium,PM,1.0,5.0,,Medium,,,0.0
23.0,Male,6.0,Bachelor,CS,Regional,3.54,4.1,,0.0,2.0,0.0,Low,Data Scientist,1.0,,1.0,Low,0.0,Not Applicable,1.0
28.0,Male,,Bachelor,Economics,Foreign,3.48,1.5,4.0,1.0,0.0,1.0,Low,Software Dev,2.0,7.0,1.0,Medium,0.0,Complete,0.0
32.0,Female,2.0,,Economics,Foreign,3.78,1.4,5.0,,,1.0,Medium,PM,1.0,,0.0,Medium,0.0,Complete,1.0
34.0,Male,5.0,Bachelor,Business,Other,3.63,,2.0,1.0,3.0,1.0,Medium,Software Dev,,9.0,1.0,Medium,1.0,Not Applicable,1.0
34.0,Male,2.0,Master,Business,Other,3.16,3.5,5.0,1.0,0.0,1.0,Medium,Data Analyst,1.0,4.0,1.0,Medium,0.0,Complete,1.0
29.0,Female,2.0,Bachelor,Data Science,,3.41,1.6,1.0,1.0,3.0,1.0,Low,Software Dev,1.0,7.0,1.0,Medium,1.0,Exempt,
23.0,Male,6.0,Master,Business,Foreign,3.69,2.6,1.0,1.0,2.0,1.0,Medium,Data Analyst,1.0,7.0,1.0,Low,0.0,Exempt,1.0
28.0,Male,1.0,Bachelor,Industrial Eng,SKY,,1.1,2.0,1.0,2.0,1.0,Medium,,1.0,7.0,0.0,High,1.0,Exempt,0.0
31.0,Female,,Master,CS,Top10,3.33,3.2,4.0,1.0,3.0,1.0,High,Data Scientist,1.0,4.0,1.0,High,1.0,,1.0
27.0,Female,5.0,Bachelor,Business,,3.79,1.8,1.0,1.0,0.0,1.0,High,Software Dev,1.0,7.0,1.0,Medium,0.0,Complete,1.0
27.0,Male,3.0,Master,CS,Foreign,3.41,2.2,5.0,1.0,1.0,1.0,Low,PM,1.0,9.0,1.0,Low,1.0,Complete,1.0
28.0,Male,3.0,Bachelor,Industrial Eng,Top10,3.41,2.6,4.0,1.0,1.0,1.0,Medium,,1.0,,1.0,Medium,0.0,Complete,1.0
23.0,Male,5.0,Bachelor,Data Science,Other,3.31,0.2,2.0,1.0,0.0,1.0,Low,Data Scientist,1.0,5.0,1.0,Medium,0.0,Exempt,0.0
25.0,Male,5.0,Bachelor,Industrial Eng,Other,3.44,2.8,3.0,1.0,1.0,,High,PM,1.0,4.0,1.0,Medium,0.0,Not Applicable,1.0
34.0,Female,2.0,Bachelor,Business,,3.24,2.0,3.0,0.0,3.0,0.0,High,Data Scientist,2.0,5.0,1.0,Medium,,Exempt,0.0
34.0,Female,6.0,Bachelor,Data Science,Regional,3.28,3.3,5.0,1.0,3.0,0.0,High,Data Analyst,1.0,8.0,1.0,Medium,1.0,Exempt,1.0
24.0,Male,6.0,Bachelor,Business,,3.14,2.4,2.0,1.0,0.0,1.0,,PM,1.0,6.0,1.0,Medium,0.0,Exempt,1.0
27.0,Female,1.0,PhD,Data Science,Top10,3.59,2.0,4.0,,,1.0,Low,Data Analyst,1.0,8.0,0.0,,1.0,Not Applicable,1.0
28.0,Male,3.0,Bachelor,CS,Other,3.82,3.1,2.0,1.0,,1.0,Low,Data Analyst,2.0,5.0,1.0,Medium,0.0,Not Applicable,1.0
32.0,Male,5.0,Bachelor,Data Science,SKY,4.06,2.0,4.0,1.0,0.0,1.0,Medium,PM,1.0,5.0,1.0,Medium,1.0,Complete,1.0
29.0,Female,5.0,Master,Business,SKY,3.4,2.4,1.0,1.0,0.0,1.0,Medium,Data Scientist,1.0,4.0,0.0,Low,0.0,Exempt,0.0
28.0,Male,4.0,Bachelor,CS,Other,,2.1,5.0,1.0,1.0,0.0,Medium,PM,1.0,6.0,1.0,Medium,0.0,Exempt,1.0
33.0,Female,3.0,Bachelor,Data Science,Other,3.78,2.5,3.0,0.0,,1.0,Medium,Data Analyst,1.0,8.0,0.0,Medium,0.0,Complete,
29.0,Male,4.0,Master,Data Science,Regional,3.48,1.4,1.0,0.0,1.0,1.0,Low,Data Analyst,1.0,5.0,0.0,Low,0.0,Not Applicable,0.0
32.0,Male,5.0,Bachelor,Data Science,SKY,,3.1,1.0,0.0,0.0,0.0,Low,Data Scientist,1.0,9.0,1.0,Medium,0.0,Not Applicable,0.0
33.0,Male,1.0,Bachelor,Economics,SKY,3.76,2.3,2.0,0.0,2.0,0.0,High,PM,1.0,4.0,0.0,Medium,1.0,Complete,0.0
24.0,Male,4.0,Master,Business,Top10,3.55,3.4,5.0,1.0,0.0,,Medium,PM,1.0,6.0,1.0,Medium,0.0,Exempt,1.0
27.0,Male,2.0,Master,Industrial Eng,Other,3.65,2.9,5.0,1.0,1.0,0.0,Low,PM,2.0,7.0,0.0,High,0.0,Not Applicable,1.0
25.0,Female,5.0,Master,Industrial Eng,Other,3.88,3.1,2.0,0.0,3.0,1.0,Medium,,1.0,6.0,1.0,Medium,0.0,Complete,1.0
28.0,Female,0.0,Bachelor,Business,Top10,3.15,2.9,4.0,0.0,0.0,0.0,Low,PM,1.0,6.0,1.0,Medium,0.0,Not Applicable,0.0
23.0,Female,0.0,Bachelor,Economics,Regional,3.93,1.4,4.0,1.0,2.0,1.0,Low,Software Dev,,4.0,0.0,Medium,0.0,Complete,0.0
22.0,Male,0.0,Master,Industrial Eng,,3.47,-1.3,3.0,1.0,0.0,1.0,Medium,Software Dev,1.0,8.0,1.0,Low,,Complete,0.0
30.0,Female,5.0,Master,Industrial Eng,Top10,3.13,3.3,4.0,0.0,1.0,1.0,Low,Software Dev,1.0,4.0,1.0,High,0.0,Complete,1.0
29.0,Female,3.0,Bachelor,Industrial Eng,Top10,3.75,1.1,5.0,1.0,3.0,1.0,Medium,Data Scientist,1.0,9.0,1.0,Medium,1.0,Exempt,1.0
32.0,Female,2.0,Bachelor,,Foreign,3.93,1.9,1.0,1.0,3.0,1.0,Medium,Software Dev,1.0,9.0,1.0,,0.0,Not Applicable,
,Male,0.0,Master,,SKY,3.27,1.8,2.0,1.0,1.0,1.0,Low,Data Analyst,1.0,8.0,1.0,High,,Not Applicable,0.0
30.0,Female,0.0,Bachelor,Economics,Top10,2.92,3.3,5.0,0.0,0.0,1.0,High,Data Analyst,,4.0,,Low,0.0,Exempt,0.0
24.0,Male,3.0,Bachelor,Business,SKY,,2.8,5.0,1.0,,0.0,High,Software Dev,1.0,6.0,0.0,High,1.0,Not Applicable,1.0
25.0,Male,2.0,Bachelor,Industrial Eng,Foreign,3.7,2.2,,0.0,0.0,1.0,Medium,Data Scientist,1.0,8.0,0.0,Medium,1.0,Not Applicable,0.0
22.0,Male,2.0,Bachelor,Business,Other,2.81,2.0,1.0,1.0,2.0,1.0,Low,Data Analyst,2.0,4.0,1.0,Low,1.0,Complete,0.0
25.0,Female,0.0,Bachelor,CS,Regional,2.97,1.4,3.0,1.0,1.0,1.0,Medium,Software Dev,1.0,9.0,1.0,High,0.0,Not Applicable,
28.0,Female,2.0,PhD,Data Science,Regional,3.01,2.2,2.0,1.0,1.0,0.0,Low,Data Scientist,1.0,8.0,1.0,Medium,0.0,Exempt,0.0
34.0,Female,0.0,Master,Business,SKY,3.71,1.5,,1.0,,1.0,Medium,Data Scientist,1.0,6.0,1.0,Medium,1.0,Not Applicable,0.0
26.0,Female,3.0,Bachelor,Business,Foreign,3.74,0.3,3.0,0.0,3.0,0.0,High,Data Scientist,1.0,9.0,0.0,Low,1.0,Not Applicable,0.0
30.0,Female,6.0,Bachelor,CS,Top10,3.49,4.7,3.0,1.0,2.0,0.0,Medium,Data Analyst,1.0,5.0,0.0,Medium,0.0,Not Applicable,1.0
33.0,Male,5.0,Bachelor,CS,Top10,3.46,0.5,3.0,1.0,3.0,0.0,Low,Data Analyst,1.0,9.0,1.0,Medium,1.0,Not Applicable,1.0
29.0,Male,3.0,Bachelor,Industrial Eng,SKY,3.15,3.3,4.0,1.0,2.0,0.0,,PM,1.0,5.0,1.0,Medium,0.0,Not Applicable,1.0
22.0,Male,1.0,Bachelor,Business,Regional,2.79,2.5,5.0,0.0,1.0,0.0,High,Data Analyst,,9.0,1.0,High,1.0,Exempt,1.0
25.0,Male,4.0,Bachelor,Business,Top10,3.61,2.7,1.0,1.0,1.0,1.0,Medium,Data Scientist,1.0,,1.0,High,0.0,Complete,1.0
27.0,Male,0.0,Master,Economics,SKY,4.07,2.3,3.0,1.0,3.0,0.0,Medium,,2.0,9.0,1.0,High,1.0,Not Applicable,1.0
28.0,Female,6.0,Bachelor,Data Science,Top10,3.54,2.2,4.0,1.0,2.0,1.0,Medium,Data Scientist,1.0,8.0,,Medium,0.0,Not Applicable,1.0
32.0,Male,4.0,Bachelor,CS,SKY,3.17,1.5,5.0,1.0,3.0,1.0,Low,Data Scientist,2.0,6.0,0.0,Low,0.0,Not Applicable,1.0
33.0,Female,4.0,Bachelor,CS,Regional,3.14,1.7,2.0,1.0,1.0,0.0,Low,Software Dev,1.0,9.0,1.0,Low,0.0,Exempt,0.0
34.0,,2.0,Bachelor,Industrial Eng,Foreign,3.29,1.8,4.0,1.0,3.0,0.0,Low,Data Scientist,1.0,,0.0,Medium,0.0,Exempt,0.0
34.0,Male,4.0,Master,Economics,Other,3.89,1.4,2.0,1.0,0.0,0.0,Low,Data Analyst,2.0,5.0,1.0,Medium,0.0,Exempt,0.0
30.0,Male,4.0,Bachelor,Data Science,Foreign,3.43,1.3,3.0,0.0,0.0,1.0,Low,Data Analyst,2.0,4.0,1.0,High,0.0,Complete,0.0
22.0,,3.0,Master,,Top10,3.96,2.8,3.0,1.0,0.0,1.0,Medium,Software Dev,1.0,6.0,1.0,High,1.0,Exempt,1.0
33.0,Male,4.0,Bachelor,Data Science,Regional,,2.8,5.0,,0.0,1.0,,Data Analyst,1.0,5.0,1.0,Low,1.0,Exempt,1.0
29.0,Male,2.0,Master,Economics,Top10,3.46,2.0,2.0,0.0,1.0,0.0,High,Data Analyst,2.0,9.0,1.0,Medium,0.0,Not Applicable,0.0
34.0,Female,0.0,Master,Data Science,Regional,3.78,2.4,5.0,1.0,1.0,1.0,Medium,Software Dev,2.0,8.0,1.0,Medium,1.0,Exempt,1.0
22.0,Female,4.0,Bachelor,Industrial Eng,Regional,3.34,1.9,4.0,,0.0,0.0,,Software Dev,1.0,9.0,0.0,,0.0,Complete,0.0
33.0,Male,0.0,Bachelor,Data Science,Other,3.6,,1.0,1.0,,0.0,Medium,PM,1.0,4.0,1.0,High,0.0,Exempt,0.0
22.0,Male,4.0,Bachelor,Business,Regional,3.74,2.0,1.0,1.0,1.0,0.0,Low,Data Scientist,1.0,8.0,1.0,Medium,0.0,Exempt,0.0
34.0,Male,2.0,Bachelor,CS,,3.25,1.5,5.0,1.0,3.0,0.0,Low,PM,1.0,7.0,0.0,Medium,0.0,Exempt,0.0
29.0,Female,,Master,Industrial Eng,Regional,3.91,1.8,1.0,0.0,2.0,0.0,Medium,Software Dev,1.0,6.0,0.0,Medium,1.0,Not Applicable,0.0
27.0,Female,3.0,Bachelor,Industrial Eng,Top10,4.07,1.5,4.0,1.0,0.0,0.0,Medium,Software Dev,1.0,6.0,1.0,Medium,1.0,Not Applicable,0.0
26.0,Male,4.0,Master,Data Science,SKY,3.52,3.9,4.0,1.0,3.0,1.0,Medium,Software Dev,1.0,9.0,1.0,Medium,0.0,Complete,1.0
28.0,Female,0.0,Bachelor,Business,SKY,3.87,3.2,4.0,,2.0,1.0,Low,PM,1.0,6.0,1.0,High,1.0,Complete,1.0
,Female,1.0,Bachelor,CS,Regional,3.72,1.3,,0.0,3.0,1.0,High,,1.0,9.0,0.0,Medium,1.0,Exempt,0.0
28.0,Female,4.0,Bachelor,Economics,Regional,3.65,2.0,4.0,0.0,2.0,1.0,Medium,PM,1.0,9.0,0.0,High,0.0,Complete,1.0
24.0,,1.0,Bachelor,CS,Regional,3.82,2.1,5.0,1.0,2.0,1.0,High,,1.0,8.0,1.0,Medium,1.0,Exempt,1.0
29.0,Female,0.0,Bachelor,CS,Regional,3.9,2.4,1.0,1.0,2.0,0.0,High,PM,1.0,8.0,1.0,Low,1.0,Exempt,0.0
31.0,Female,2.0,Master,Industrial Eng,Foreign,3.43,0.8,3.0,1.0,3.0,1.0,Low,Data Analyst,1.0,6.0,1.0,High,1.0,Exempt,0.0
34.0,Male,,Master,CS,SKY,3.95,1.6,3.0,1.0,0.0,1.0,Medium,,2.0,4.0,1.0,,,Not Applicable,0.0
26.0,Female,0.0,Master,CS,Other,4.15,3.3,2.0,1.0,3.0,1.0,,Software Dev,1.0,4.0,0.0,High,0.0,Exempt,0.0
25.0,Male,3.0,Master,Industrial Eng,Top10,3.49,3.6,1.0,1.0,1.0,1.0,High,Software Dev,1.0,8.0,0.0,Low,0.0,Complete,1.0
24.0,Female,1.0,Bachelor,CS,Other,3.2,1.6,3.0,1.0,3.0,,Medium,Data Scientist,2.0,9.0,0.0,Medium,1.0,Exempt,0.0
27.0,Female,2.0,Master,Data Science,Other,3.27,2.0,4.0,1.0,3.0,1.0,,Data Scientist,1.0,4.0,1.0,Medium,0.0,Exempt,1.0
30.0,Female,1.0,Bachelor,Economics,Top10,3.22,3.1,1.0,1.0,2.0,0.0,Low,Data Analyst,2.0,6.0,1.0,Low,0.0,Not Applicable,0.0
26.0,Male,2.0,Bachelor,Data Science,Other,3.17,1.7,5.0,1.0,3.0,1.0,,Data Scientist,1.0,5.0,0.0,Medium,0.0,Complete,0.0
27.0,Female,4.0,Master,CS,SKY,2.97,,5.0,1.0,2.0,0.0,,Data Scientist,1.0,8.0,,Medium,0.0,Not Applicable,1.0
26.0,Female,2.0,Master,Industrial Eng,,3.5,2.8,2.0,1.0,2.0,0.0,Low,Software Dev,2.0,4.0,1.0,Medium,0.0,Exempt,0.0
32.0,Female,0.0,Bachelor,Economics,Regional,3.65,,1.0,1.0,0.0,1.0,Medium,Software Dev,1.0,,1.0,,0.0,Exempt,0.0
30.0,Female,0.0,Master,CS,SKY,3.52,1.7,4.0,1.0,2.0,1.0,Medium,Data Analyst,1.0,4.0,1.0,Low,0.0,Exempt,0.0
26.0,Female,5.0,Bachelor,Business,Other,3.23,0.5,5.0,1.0,3.0,0.0,Low,Data Analyst,1.0,9.0,0.0,High,0.0,Not Applicable,1.0
22.0,Male,3.0,Bachelor,Economics,Top10,3.68,3.5,,1.0,,1.0,Low,Software Dev,1.0,8.0,1.0,Medium,0.0,Exempt,1.0
30.0,Male,2.0,Bachelor,CS,Top10,3.62,1.7,1.0,1.0,3.0,0.0,Medium,PM,1.0,9.0,0.0,Medium,0.0,Complete,0.0
29.0,Female,3.0,Master,Industrial Eng,Foreign,3.81,1.5,3.0,0.0,3.0,0.0,Low,Data Analyst,,6.0,1.0,High,0.0,Exempt,0.0
28.0,Male,3.0,Bachelor,Data Science,Regional,3.0,2.1,4.0,0.0,1.0,0.0,Low,PM,1.0,4.0,1.0,Low,0.0,Complete,0.0
23.0,Female,2.0,Bachelor,Industrial Eng,Regional,3.7,2.2,,0.0,0.0,,Medium,Data Analyst,1.0,6.0,1.0,Medium,0.0,,0.0
22.0,Male,0.0,Bachelor,Business,Other,3.39,3.0,4.0,1.0,0.0,1.0,High,Data Scientist,2.0,6.0,0.0,High,0.0,Exempt,0.0
30.0,Male,0.0,Bachelor,CS,Other,3.49,3.5,2.0,0.0,0.0,0.0,Low,Software Dev,1.0,4.0,1.0,Medium,1.0,Not Applicable,0.0
,Male,6.0,PhD,CS,Top10,3.78,2.0,4.0,0.0,2.0,0.0,Low,,1.0,8.0,0.0,Medium,0.0,Complete,1.0
32.0,Male,2.0,Bachelor,,Top10,3.24,1.9,2.0,0.0,3.0,,Medium,Data Scientist,1.0,,1.0,Low,1.0,Complete,0.0
28.0,Male,,Bachelor,Business,,3.15,1.6,5.0,,0.0,1.0,High,Software Dev,1.0,4.0,0.0,Medium,1.0,Complete,0.0
34.0,Male,4.0,Master,Economics,Top10,3.91,1.3,4.0,1.0,3.0,1.0,Medium,,2.0,6.0,1.0,Medium,0.0,Exempt,1.0
34.0,Female,4.0,Master,CS,Other,2.74,,3.0,1.0,2.0,1.0,Low,Software Dev,1.0,6.0,,High,0.0,Exempt,1.0
30.0,Male,5.0,Bachelor,Business,Foreign,3.6,3.1,3.0,1.0,2.0,1.0,Medium,Data Analyst,2.0,5.0,0.0,Medium,0.0,Not Applicable,1.0
31.0,Male,3.0,Master,Economics,Other,3.26,1.5,1.0,1.0,1.0,0.0,Medium,,1.0,8.0,0.0,Medium,1.0,Not Applicable,0.0
25.0,Female,3.0,PhD,Industrial Eng,SKY,3.2,1.7,3.0,1.0,3.0,0.0,Medium,Data Analyst,1.0,9.0,1.0,Low,1.0,Complete,1.0
31.0,Male,4.0,Bachelor,Data Science,SKY,3.76,2.5,5.0,,3.0,0.0,Medium,Software Dev,1.0,7.0,1.0,,,Complete,1.0
22.0,Male,4.0,Bachelor,Business,Top10,3.82,1.9,3.0,1.0,0.0,1.0,Low,Data Analyst,1.0,8.0,1.0,Medium,0.0,Not Applicable,1.0
29.0,Male,2.0,PhD,Industrial Eng,Other,3.47,-0.9,3.0,1.0,1.0,1.0,High,PM,1.0,6.0,0.0,Medium,0.0,Complete,0.0
30.0,Female,4.0,Bachelor,Business,Top10,2.99,1.0,4.0,1.0,2.0,1.0,Low,Data Analyst,1.0,8.0,1.0,Low,1.0,Complete,
24.0,Female,1.0,Bachelor,Economics,SKY,3.02,2.2,5.0,1.0,1.0,1.0,Medium,Data Analyst,2.0,7.0,,Medium,0.0,Complete,1.0
23.0,Female,6.0,Bachelor,Economics,Regional,3.75,2.5,2.0,1.0,2.0,1.0,High,PM,1.0,8.0,1.0,Low,0.0,Complete,1.0
27.0,Female,3.0,Bachelor,Economics,Top10,3.45,1.3,3.0,,3.0,1.0,Low,Data Analyst,1.0,9.0,1.0,Medium,0.0,Complete,1.0
22.0,Female,0.0,Bachelor,Economics,Regional,3.47,1.3,2.0,1.0,3.0,1.0,High,Data Analyst,1.0,6.0,1.0,Low,1.0,Not Applicable,0.0
27.0,Female,3.0,Bachelor,Economics,Regional,3.82,,4.0,1.0,3.0,0.0,Medium,Software Dev,2.0,4.0,0.0,Medium,1.0,Complete,0.0
34.0,Female,3.0,Bachelor,Data Science,SKY,,1.5,4.0,0.0,1.0,1.0,Medium,PM,1.0,9.0,,Medium,0.0,Not Applicable,1.0
27.0,Female,5.0,Master,Business,Other,3.34,3.5,5.0,0.0,2.0,1.0,Low,Data Scientist,1.0,5.0,1.0,Medium,,Exempt,1.0
23.0,Female,1.0,Bachelor,Industrial Eng,SKY,2.97,1.0,2.0,1.0,3.0,0.0,Medium,Data Scientist,1.0,,1.0,Low,1.0,Complete,0.0
22.0,Male,1.0,Bachelor,Business,Foreign,3.39,2.0,2.0,1.0,1.0,1.0,Low,PM,1.0,4.0,1.0,Low,0.0,,0.0
31.0,Male,0.0,Bachelor,CS,SKY,3.25,1.1,3.0,1.0,1.0,0.0,Medium,Data Scientist,2.0,9.0,1.0,Medium,0.0,Exempt,0.0
24.0,Female,3.0,Bachelor,Economics,Foreign,3.54,1.9,5.0,1.0,0.0,0.0,Low,PM,1.0,7.0,1.0,Low,1.0,Complete,0.0
33.0,Female,0.0,,Industrial Eng,SKY,3.68,,5.0,0.0,,0.0,Low,Data Analyst,1.0,8.0,1.0,Medium,0.0,Exempt,0.0
32.0,Female,2.0,Bachelor,Industrial Eng,Other,3.68,1.4,4.0,1.0,0.0,0.0,Medium,Data Analyst,1.0,9.0,,High,0.0,Not Applicable,0.0
29.0,Male,3.0,Master,Industrial Eng,Other,3.79,2.7,3.0,0.0,1.0,1.0,Low,Data Scientist,1.0,4.0,1.0,Medium,0.0,Not Applicable,0.0
23.0,Female,0.0,Bachelor,Economics,Regional,,2.4,1.0,1.0,0.0,0.0,Medium,Data Scientist,1.0,4.0,1.0,Medium,0.0,Exempt,
28.0,Male,4.0,Bachelor,Data Science,Foreign,3.61,3.0,,1.0,3.0,1.0,Low,Software Dev,2.0,7.0,1.0,Medium,0.0,Exempt,1.0
28.0,Male,3.0,Bachelor,,Foreign,3.82,1.8,5.0,0.0,2.0,1.0,Medium,Software Dev,1.0,8.0,0.0,Low,0.0,Not Applicable,1.0
28.0,Female,0.0,Bachelor,Economics,Other,3.45,3.7,2.0,1.0,3.0,1.0,Low,Data Scientist,1.0,7.0,0.0,,1.0,Complete,1.0
32.0,Female,3.0,Bachelor,Data Science,Top10,3.43,1.8,5.0,1.0,0.0,0.0,Low,Data Scientist,,8.0,0.0,Low,1.0,Exempt,0.0
28.0,Male,5.0,Master,Industrial Eng,Foreign,3.3,2.0,1.0,1.0,0.0,0.0,Low,Data Analyst,1.0,8.0,0.0,Low,1.0,Exempt,0.0
32.0,Female,4.0,Bachelor,Business,Other,3.85,1.8,1.0,1.0,2.0,1.0,Low,Data Scientist,,4.0,1.0,Low,0.0,Not Applicable,0.0
34.0,Male,1.0,Bachelor,Business,,3.1,3.3,4.0,0.0,3.0,,Low,Data Analyst,,5.0,0.0,High,0.0,Complete,0.0
34.0,Female,0.0,Bachelor,Industrial Eng,Regional,3.76,-0.1,3.0,1.0,2.0,0.0,Low,PM,1.0,9.0,0.0,High,0.0,Not Applicable,0.0
23.0,Female,1.0,PhD,Data Science,Foreign,3.59,1.5,1.0,0.0,,0.0,High,Data Scientist,2.0,5.0,1.0,Low,1.0,Not Applicable,0.0
23.0,Male,3.0,Master,Data Science,Regional,3.25,3.1,1.0,1.0,3.0,0.0,,Software Dev,1.0,6.0,0.0,Medium,1.0,Exempt,0.0
34.0,Male,4.0,Master,CS,SKY,3.21,2.4,5.0,0.0,1.0,0.0,Medium,Data Scientist,1.0,,,Medium,0.0,Not Applicable,0.0
28.0,,4.0,Bachelor,Economics,Regional,3.94,2.1,3.0,0.0,1.0,1.0,,Data Analyst,,5.0,1.0,Medium,0.0,Complete,0.0
23.0,Female,3.0,Master,Industrial Eng,SKY,3.71,,1.0,1.0,1.0,0.0,Low,Software Dev,1.0,9.0,1.0,Medium,1.0,,0.0
30.0,Male,3.0,,Economics,Other,3.87,4.1,5.0,1.0,2.0,1.0,Medium,PM,1.0,4.0,1.0,Medium,0.0,Complete,1.0
33.0,Female,2.0,Master,CS,Top10,3.55,3.9,4.0,0.0,2.0,1.0,Medium,Data Analyst,1.0,5.0,0.0,Medium,1.0,Complete,0.0
27.0,Female,4.0,Master,Industrial Eng,Top10,3.36,3.0,3.0,1.0,1.0,1.0,Medium,,1.0,5.0,0.0,Medium,0.0,Exempt,0.0
30.0,Male,2.0,Master,Economics,SKY,,0.5,3.0,0.0,1.0,0.0,Medium,PM,1.0,7.0,1.0,Medium,0.0,Not Applicable,0.0
23.0,Male,4.0,Bachelor,Data Science,,3.72,2.2,3.0,1.0,0.0,0.0,Low,Software Dev,1.0,7.0,1.0,,0.0,Exempt,0.0
27.0,Female,3.0,PhD,CS,SKY,3.55,2.3,2.0,1.0,2.0,1.0,High,Software Dev,1.0,6.0,1.0,Medium,0.0,Not Applicable,1.0
27.0,Female,4.0,Bachelor,Data Science,Top10,3.94,2.2,2.0,1.0,2.0,1.0,Medium,Software Dev,1.0,9.0,1.0,Medium,1.0,Not Applicable,1.0
28.0,Female,2.0,Master,Data Science,Top10,3.64,1.2,1.0,1.0,3.0,0.0,Medium,Data Analyst,1.0,8.0,0.0,,1.0,Complete,0.0
28.0,Male,5.0,Bachelor,Data Science,,3.57,1.2,1.0,1.0,3.0,0.0,Low,Data Scientist,1.0,4.0,1.0,Low,0.0,Complete,0.0
25.0,Female,3.0,Bachelor,Business,Regional,3.64,2.6,4.0,1.0,1.0,1.0,Medium,Software Dev,1.0,8.0,1.0,Low,0.0,Complete,1.0
33.0,Male,2.0,Bachelor,CS,,3.35,0.8,4.0,,2.0,1.0,Medium,PM,1.0,9.0,1.0,Low,0.0,Exempt,1.0
28.0,Male,2.0,,Economics,Other,3.4,2.3,3.0,0.0,0.0,1.0,Medium,Software Dev,1.0,7.0,,Low,0.0,Complete,0.0
27.0,Male,3.0,Bachelor,Business,SKY,3.11,2.4,,0.0,3.0,0.0,Medium,Data Scientist,2.0,9.0,1.0,Medium,1.0,Complete,0.0
26.0,Female,2.0,Bachelor,CS,Regional,3.53,2.5,5.0,1.0,3.0,1.0,High,PM,1.0,4.0,1.0,Medium,1.0,,1.0
28.0,Female,3.0,Master,Industrial Eng,SKY,3.47,4.0,4.0,1.0,2.0,1.0,Low,Data Scientist,1.0,7.0,0.0,Medium,0.0,Complete,1.0
34.0,Female,3.0,Bachelor,Economics,SKY,3.42,2.4,3.0,1.0,3.0,1.0,,PM,1.0,5.0,0.0,Medium,1.0,Complete,0.0
30.0,Male,0.0,Bachelor,Business,Other,3.48,2.3,1.0,1.0,3.0,1.0,Medium,PM,1.0,7.0,1.0,Medium,0.0,Complete,0.0
25.0,Female,2.0,Bachelor,Industrial Eng,,,1.5,1.0,1.0,0.0,1.0,Low,Data Scientist,2.0,8.0,0.0,Low,1.0,Exempt,0.0
25.0,Female,0.0,Master,CS,SKY,3.71,2.4,5.0,1.0,0.0,1.0,Low,Data Scientist,1.0,,1.0,Medium,0.0,,0.0
32.0,Female,3.0,Bachelor,Industrial Eng,SKY,3.17,2.7,3.0,0.0,1.0,,Medium,Data Analyst,2.0,9.0,1.0,Low,0.0,,1.0
33.0,Male,1.0,Bachelor,Data Science,Top10,3.55,0.7,5.0,0.0,1.0,0.0,Low,Data Scientist,1.0,9.0,0.0,Low,1.0,Not Applicable,0.0
